,Date-Time,Grade,CO Flow_mean,CO Flow_std,Process Air Flow_mean,Process Air Flow_std,NG Flow_mean,NG Flow_std,Conversion Oil Temp_mean,Conversion Oil Temp_std,Process Air Temp_mean,Process Air Temp_std,CO Nozzle Pressure_mean,CO Nozzle Pressure_std,Reactor Pressure_mean,Reactor Pressure_std,Coverage Area_mean,Coverage Area_std
81,2025-09-20T02:00:00.000,N326,4342.47962619754,668.3758880475078,8683.354617117784,120.37455378173655,470.17809167226153,3.838631677446792,186.86974716059365,1.1593269121284873,738.6975763600667,48.72321712304321,11.412083816844223,7.441872028354986,0.2610018718577067,0.04813997930956635,78.82066666666665,16.338134051852318
82,2025-09-20T03:00:00.000,N326,4750,0,8947.401536273288,51.325152882751205,483.3288737833659,5.35721861518554,186.35346830139162,0.2505416728367956,834.4521922261556,13.586092196690759,17.26235169324875,0.025150249174810072,0.31864117039896644,0.007677300578229131,68.3595,1.6787773659554837
83,2025-09-20T04:00:00.000,N326,4750,0,8997.142722024793,3.9445073874818752,486.46791473642986,0.2368419114867224,186.0734024187724,0.15809567555163767,859.5114979115804,4.861845965684277,17.20995631084442,0.046354998913133105,0.3244264493718465,0.0006775663489339141,72.35716666666667,1.057950832015813
84,2025-09-20T05:00:00.000,N326,4766.346187816049,15.918585800954919,8983.702997843426,5.669688034258326,486.2440000228882,0.1482505617232183,186.0033227503459,0.07944692779057647,868.9577893452962,1.8257952284971457,17.1542581808726,0.08627059818938071,0.32678971016082764,0.000665300209087258,74.0215,0.15728000508647694
85,2025-09-20T06:00:00.000,N326,4790.640380913408,10.858032042355514,9007.502629408149,6.391796849627588,486.651452301534,0.2585307730496277,185.82811270192465,0.24869079377850442,871.1597553253174,0.39447625391037017,17.25763674780528,0.0926226765864333,0.3267965351689657,0.0007115523909018545,74.7175,0.5920491408533441
86,2025-09-20T07:00:00.000,N326,4800,0,8982.763969666288,6.105401071868145,486.24382382253015,0.5515202877699029,185.87888105189006,0.11537744943691666,872.7352106129964,0.5948590671008995,17.324593331432343,0.011894197928196248,0.32701978232421874,0.001493138084651513,75.62516666666667,0.09449495381392582
87,2025-09-20T08:00:00.000,N326,4800,0,8997.881416768352,7.372270224200107,486.6141650334676,0.439395569795465,185.9467814804077,0.06024656190952459,874.9542717000326,0.3659803209526807,17.412357732772826,0.021934373621598873,0.3300064075937907,0.0004098479937110654,75.598,0.04898072183125461
88,2025-09-20T09:00:00.000,N326,4800,0,9014.67745779872,2.923892453138161,486.3952903828939,0.4610331986439039,186.19240066197713,0.17439449812727437,875.1988448506673,0.2857924064409276,17.38411006075541,0.014615692277130029,0.3313504917658488,0.001152712051349795,75.478,0.16700853826032702
89,2025-09-20T10:00:00.000,N326,4800,0,9003.576966045992,3.3345884394831518,486.4093093032837,0.09635044474127925,186.26514951019288,0.12390307617209556,876.1560172342936,0.5011991168054606,17.353312180995943,0.014334278121456014,0.3317616187281291,0.0006976635261594086,75.40733333333333,0.2484559727001346
90,2025-09-20T11:00:00.000,N326,4800,0,9011.612564283623,14.908229967279857,487.64511468048096,1.6550713014116873,186.18882016805014,0.08164979537906271,876.7126818745932,0.33532257610940897,17.27618530848821,0.024760975909500323,0.33341863524169923,0.0026696833671275887,75.51566666666668,0.08314645713037577
91,2025-09-20T12:00:00.000,N326,4800,0,9076.964646632392,16.233624036326816,492.0784584777832,0.9728235909047291,186.08397858250936,0.18408339047785918,876.5499139170329,0.8117909338918573,16.62533608721097,0.9091843099073277,0.34105878394063316,0.0008886320812209634,74.30933333333333,1.352101354956092
92,2025-09-20T13:00:00.000,N326,4800,0,9090.214788736259,2.280161741538952,491.58485549672446,0.7982052176132598,186.5338867375692,0.17867776774379088,876.9232356669108,0.2653564309672678,17.056808161020278,0.12033827747322362,0.3440639025782267,0.0005213498318318603,72.55850000000001,0.4876624135912386
93,2025-09-20T14:00:00.000,N326,4800,0,9080.871244085165,2.4704562369047554,491.6985667694092,0.3545035928368792,186.45063291091918,0.10881462909419402,878.1333755615234,0.29104235719104604,16.964456378968556,0.022311819469796944,0.3436533782323202,0.0008268188991964222,73.63983333333333,0.7126495944322508
94,2025-09-20T15:00:00.000,N326,4800,0,9094.424104155463,5.863667233077861,491.65294417266847,0.305152821422786,186.26828840611776,0.056336374735825374,878.7958115264893,0.12980187359153028,17.019729281393687,0.02148162398436808,0.34431268723347985,0.0004701136266873766,74.488,0.15314868108644797
95,2025-09-20T16:00:00.000,N326,4800,0,9104.28077252345,7.221894895180147,491.47897825368244,0.2661931666810939,186.4843670285543,0.10612958397735989,879.2144134043376,0.43036867468447054,17.049728834629057,0.012066472927022991,0.3440707475392659,0.00022992211818357612,74.87316666666666,0.19958132102905532
96,2025-09-20T17:00:00.000,N326,4800,0,9057.11738503125,22.40257549678839,489.9781740142822,2.6872717954241683,186.66607047602335,0.1286865387236053,878.0086199279785,0.6057710879255664,17.02947394507726,0.02904980006259186,0.3420901098897298,0.0031128778931974834,74.88499999999999,0.07199691351409018
97,2025-09-20T18:00:00.000,N326,4800,0,8986.593910510797,14.510594967621019,486.3832258717855,0.7667321654852692,186.8328893450419,0.18705003538515463,877.1286149607341,0.2215072045284909,16.97738963772456,0.048630949064606376,0.33760817990315756,0.0006210772730798378,74.90950000000001,0.056705542220475996
98,2025-09-20T19:00:00.000,N326,4800,0,8983.514892885187,1.9614914580483158,486.6120524302165,0.41532309509752463,186.61634993794758,0.17839247613299336,877.0709574483235,0.10192333888482688,16.97090218807856,0.04306335141574225,0.3379998245188395,0.0008953700423227816,74.66416666666666,0.07758842028913804
99,2025-09-20T20:00:00.000,N326,4800,0,8984.523852477987,0.5625205809947477,486.31335967966714,0.21100241848732612,186.76475793075562,0.2673253175667008,877.44942472229,0.7879914109201979,16.96697865009308,0.03077954724709375,0.33739816884562174,0.0006704886551558078,74.81016666666666,0.15405374242632497
100,2025-09-20T21:00:00.000,N326,4800,0,8987.456200440523,7.309886400847801,486.8689865407308,0.4685875928943566,186.95744163920085,0.11739290119299817,878.3165815958658,0.20043517531163652,16.96928259118398,0.009611100722215753,0.33800050233866374,0.000750328073956846,74.62316666666666,0.24490444092580177
101,2025-09-20T22:00:00.000,N326,4800,0,9016.731894144043,5.999425406926009,486.92693511861165,0.20598095790812726,186.86137986628216,0.1016061187325515,878.4426145111083,0.38797818009479496,16.912470696767173,0.02550709180627743,0.33802680352478026,0.0014662783551386337,74.37416666666667,0.33278015209689316
102,2025-09-20T23:00:00.000,N326,4800,0,9001.790588624539,4.149111543407255,486.1469105773926,0.7343644133348936,186.81564613189698,0.15746438272065696,878.1080625030518,0.7053176033797521,16.86452644666036,0.021586237561100518,0.33530089470418295,0.0008531193510582405,73.6225,0.2944239196200678
103,2025-09-21T00:00:00.000,N326,4800,0,9011.409801123278,3.6809343555006664,486.74823998565677,0.4522724700689982,187.0895380299886,0.15615209027050717,878.2073188151041,1.4136325972456356,16.791108272075654,0.020714262599527973,0.33710486627604164,0.0003937460084697522,73.45516666666667,0.1373229499850347
104,2025-09-21T01:00:00.000,N326,4800,0,9012.583802507976,5.695868200926328,486.59612971547443,0.5997164185651341,186.7254807996114,0.1581482063884414,877.4639933837891,0.4913503018146719,16.73540495686531,0.11631267849175331,0.33853866810455324,0.0007508481035334254,73.68633333333332,0.31893038831789045
105,2025-09-21T02:00:00.000,N326,4800,0,8990.941691472995,5.367601613772576,486.2617877538045,0.47444409623126327,186.70274620920816,0.0953716288519042,877.7075263397217,0.5628034580432805,16.781929827245076,0.02343797598883298,0.33763135005289713,0.0004401082624358353,73.2335,0.13176564493518095
106,2025-09-21T03:00:00.000,N326,4800,0,9014.352332730496,6.218218060428608,486.93973408610026,0.2368284957719179,186.3157387667338,0.09309273238535638,877.941897942098,0.8474489971180011,16.77137885268529,0.007883424581961283,0.33575825376790364,0.0008980223635434181,73.18950000000001,0.15000580235690708
107,2025-09-21T04:00:00.000,N326,4800,0,9008.928963829467,8.217876866472643,486.8469710795085,0.30061180230910667,186.32062349294026,0.12853614771484342,876.7013540283203,0.34814301454112123,16.760140129216513,0.03374598669975467,0.3337582005030314,0.0004570255038771887,73.357,0.10152394353605132
108,2025-09-21T05:00:00.000,N326,4800,0,8979.228566041165,5.7726587591146306,486.4189670618693,0.28106043685392185,186.20774225641887,0.0782909365465131,876.8973478749593,0.5684674172998508,16.611102884626387,0.12428820670920951,0.33434506040293377,0.0002970616324920416,73.42566666666667,0.27037669196059383
109,2025-09-21T06:00:00.000,N326,4800,0,8993.381414611831,5.832666322740068,486.5674675186157,0.2899486543726523,186.36346454111737,0.042313502541428474,876.3381090840658,0.6252874307526217,14.93438944012324,0.021722316611169745,0.33564282159372966,0.0007235101760714493,72.56633333333333,0.15830444180848063
